text,category
लड़कियों को भगवान ने जैसा बनाया है वैसा क्यों रहना चाहिए?,Transphobia
एक लड़का तब समलैंगिक होता है जब उसकी कोई गर्लफ्रेंड नहीं होती 🤣🤣,Homophobia
अमीरन के गाल चुटीले हैं 😜😜😜 .,Transphobia
"सर, ये लोग समाज के लिए कलंक हैं और इनका बहिष्कार किया जाना चाहिए।",Transphobia
"वह विकृत है, समलैंगिक नहीं।",Transphobia
आकर्षण न हो तो बुरा है... 😜 खान साहब 🙏,Homophobia
कैप 6k,Transphobia
मैंने सोचा कि समलैंगिक का मतलब वह व्यक्ति है जो घर पर सेक्स करता है???,Homophobia
@जैस्मिन पौडेल प्रकृति पुरुषों और महिलाओं की भावनाओं का कोई कारण नहीं बताती।,Transphobia
थाईलैंड में समलैंगिक जोड़ों की संख्या बढ़ रही है।,Homophobia
तुमसे शादी कौन करेगा? मुझे नहीं पता कि तुम मुझसे कहां मिले थे.,Transphobia
"हा-हा! ,",Transphobia
"समलैंगिक, लेस्बियन या द्वि, यह गड़बड़ नहीं है, ऐसा होता है",Homophobia
"सर, ये सच नहीं है. एलजीबीटी लोग मोटरसाइकिल गिरोह की तरह हैं: वे ट्रेनों में पैसे मांगते हैं, वे अपने परिवारों के सामने पैसे मांगते हैं, वे बहुत गंदे काम करते हैं, वे कपड़े उतार देते हैं। लेकिन यह सच कैसे हो सकता है... .job to volga liie v option ऐसा माना जाता है कि ट्रांसजेंडर लोग इस तरह से खुद को अलग ढंग से पेश कर सकते हैं।",Transphobia
क्या ये लोग कभी पुरुष से महिला बने और उनके बच्चे हुए?,Transphobia
"किन्नर, हिजड़ा, छक्का का भागा देसी लंग ओपी डी",Transphobia
@किशोरी जी आपके विचार मूर्खों जैसे हैं...समलैंगिकता के बारे में क्या...आप पुराने विचारों के साथ जीते हैं...आप विकसित नहीं हो सकते...इसका क्या मतलब है...हर किसी की निजी जिंदगी। रास्ता है; समाधान है. इससे किसी को दुख क्यों होगा... और इसके बारे में सोचो भी मत... मैं समलैंगिक नहीं हूं क्योंकि मैं शादीशुदा हूं और मेरे बच्चे हैं 😊,Homophobia
"क्या समलैंगिकों को मासिक धर्म होता है? ,",Homophobia
Achahainahihota🤪🤪🤪,Transphobia
मोंटी रॉय के सामने का लॉग भी छोटा नहीं है।,Transphobia
किन्नर और छक्का बहुत प्यारे हैं ना?,Transphobia
गेलोग आप अपने मुँह में क्या डालते हैं?,Homophobia
"समलैंगिक होटल भी तीन प्रकार के होते हैं, लेकिन उन्होंने मुझे नहीं बताया।",Homophobia
यह सब दिलचस्प खेल है😜😜 लॉर्ड खान ने बार-बार कहा,Transphobia
लड़कों को और लड़के नहीं चाहिए🤣🤣🤣,Transphobia
0:40 अब बहुत विविधता है 🤣🤣🤣,Transphobia
@लोल यार वही बुरा व्यवहार प्यार दो किसी को बीटी से गुंडागर्दी लेने की जरूरत है,Transphobia
समलैंगिकों ने मुझसे तलवार पर दांव लगाया,Homophobia
किरण जौहर चुघरीवाला को भी ऐसा करना चाहिए.,Transphobia
"ग्राहक। समलैंगिक होने के दो फायदे हैं. पहला, यहां ऑनर किलिंग नहीं होती और दूसरा, ये लैंगिक संबंधों की कमी की भरपाई करते हैं।",Homophobia
यह कलियुग है,Transphobia
यह सही है।,Transphobia
आप गे क्यों हैं,Homophobia
हर कोई जल्दी-जल्दी केले काट रहा है 🤣🤣🤣,Transphobia
"@नेहा खन्ना यह ऐप लेस्बियन है, इसमें क्या चल रहा है?",Homophobia
यह सही है।,Transphobia
क्या आपने भी हेंजूर दूध खरीदा है?,Transphobia
"@संदीप कुमार भाई नहीं, वह समलैंगिक नहीं है। इस तरह वह अपना मेकअप करती हैं.",Transphobia
क्या ससुर जी को समझ आया कि पीएम मोदी ने यशोदा बेन को क्यों रिहा किया?,Homophobia
"आखिरी वक्त में मैंने भी सोचा था कि वह मर्द होती थी, लेकिन सब कुछ हो गया।&#39;",Transphobia
"हाँ, मैं सर्जरी के बाद गर्भवती क्यों नहीं हो सकती? लेकिन सवाल यह है कि क्या आप सही महिला हैं? आख़िरकार, आप जो चाहें दिख सकती हैं और जो चाहें मेकअप कर सकती हैं, लेकिन जब आप मासिक धर्म के दौर में हों तो आप बच्चा पैदा नहीं कर सकतीं। ,",Transphobia
???आखिरी लड़का मुझ पर हंस रहा था,Transphobia
एडम ज़म्पा और मार्कस स्टोइनिस,Homophobia
जमीन में गोली मारो,Transphobia
तोह गौरी बनके पीएसएनडी क्रोलो पार,Transphobia
एक और श्रेणी है. टिकटॉक वाला लड़का.,Transphobia
दूसरा लिंग H होगा - टिक टोक वाला???,Homophobia
🙄🙄🙄🙄🙄🙄 आप क्या देख रहे हैं?,Transphobia
किन्नर समुदाय में गवार या पुआड लोग समलैंगिक होते हैं।,Transphobia
कम से कम थोड़ा सा,Homophobia
भारतीय रेलवे पर &quot;समलैंगिक&quot; खोजें 🤔😉,Transphobia
बिना मेकअप के ये लोग बिल्कुल नवयुवक लग रहे थे.,Transphobia
मैं समझता हूं कि आजकल लड़कियां कैसा महसूस करती हैं: वे सभी समलैंगिक हैं।,Homophobia
"नहीं, सर्जरी तुम्हें किन्नर बना देगी... ???🤣😋 प्रकृति से खिलवाड़ करोगे तो यही मिलेगा...😋",Transphobia
"ठीक है, बहन बन जाओ",Transphobia
अगले कुछ दिनों में करण जौहर के नाम की घोषणा कर दी जाएगी.,Homophobia
मलिक काफ़ूर भी एक किन्नर था।,Homophobia
उभयलिंगीपन को सरल भाषा में गेलाकोडा भी कहा जाता है।,Transphobia
आपने फ़ैसु और रियाज़ जैसे नाम क्यों जोड़े?,Transphobia
"@पुतिन, वहां क्या हो रहा है? आप कैसे आश्वस्त हो सकते हैं कि आपके दिल में ऐसा कोई प्रियजन नहीं है? अस्पताल में जांच समलैंगिकों और समलैंगिकों का हार्मोनल संतुलन सीधे लोगों के संतुलन से अलग है... जीवविज्ञान ने इसे साबित कर दिया है।",Homophobia
@बबली ठाकुर आपको लड़कियों को डिज़ाइन करना क्यों पसंद है?,Transphobia
"भाइयों, उनके प्रजनन अंगों का क्या हुआ? योनि कैसी होगी? मैं एक महिला कैसे बनूँ? अंडकोष को हटाने और अंडाशय के प्रत्यारोपण के बाद क्या होता है? कृत्रिम या वास्तविक स्तन क्या हैं?",Transphobia
"भाई, एक नर और एक मादा...या एक किन्नर, इससे कोई फर्क नहीं पड़ता, अगर तुम्हें लड़की चाहिए तो हम उसे जल्द ही ले आएंगे।😁😁",Transphobia
एक लड़का होने के लिए पितृत्व पर पूर्ण निर्भरता की आवश्यकता होती है।,Homophobia
हमारे कुछ प्रमुख नेता समलैंगिक और लेस्बियन प्रतीत होते हैं।,Transphobia
"गुरुजी, यहां हम उभयलिंगीपन को नवाबी शौक कहते हैं 😊 वैसे आप बहुत अच्छे से समझाते हैं।",Transphobia
हमें खबर पर जाना था. एक लंबी यात्रा के बाद मैं दुनिया की सबसे बड़ी ट्रेन बटामिस पहुंचा।,Transphobia
"पुरुषों, ज़ेन ठाठ के लिए, अब आप कितने भयानक दिखते हैं, यह एक बचकाना जीन प्रत्यारोपण है, इतना मगाजी मैरी बिसी मत खाओ",Transphobia
आयुष अंश समलैंगिक है,Homophobia
नाक विला!!,Transphobia
स्वप्नल शिंदे कहां देख रही हैं? महिलाओं पर लगे प्रतिबंधों को बदलने के लिए किसके पास पैसा है? क्या यह 100 साल पहले था? उसका जन्म क्यों हुआ? यह कहना कि भगवान ने ऐसा किया? द्रव्यमान। गलतियां करना,Homophobia
क्या आप समलैंगिकता में रुचि रखते हैं?,Homophobia
मेरे स्कूल में बहुत सारी लड़कियाँ हैं।,Transphobia
"हाँ, मानसिक विकार, एच, चुटियापा एच",Transphobia
"ट्रांसजेंडर - फ़ैज़ की पूर्व, रियाज़???",Transphobia
मुझे ऐसा लगता है... यह एक मानसिक रूप से बीमार व्यक्ति है... या आकर्षक है,Transphobia
"क्या आप समलैंगिक हैं ,",Homophobia
@प्रियांशु कश्यप की मैं मुस्लिम समुदाय से अपनी समलैंगिकता को कभी स्वीकार नहीं करूंगी...अन्यथा मैं किसी भी धर्म का सम्मान करती हूं 🙏😠,Homophobia
यहाँ कोई समलैंगिक नहीं हैं😀😀,Homophobia
"यदि आपको यह आकर्षक नहीं लगता, तो आपको पता चल जाएगा कि यह एक गलती है। बयान बहुत दिलचस्प था",Homophobia
ऐसा लगता है कि उसे लड़की बनना पसंद है,Transphobia
माजा आई,Transphobia
आज कितने दोस्त हैं lol🤔🤔🤔,Transphobia
"वे बहुत समलैंगिक हैं :-) दोस्त, दोस्त, नारा?",Homophobia
"उन्होंने कहा, &quot;अगर आप इसके प्रति आकर्षित नहीं हैं तो यह ग़लत है...&quot;",Homophobia
क्या पीएम मोदी भी समलैंगिक हैं?,Transphobia
1:06 क्या इसका मतलब यह है कि समलैंगिक बुरे होते हैं?,Homophobia
"लड़के को लड़की को बेचना, समलैंगिक",Transphobia
आपके अनुरोध पर ज़ोखर। सभी। साल का खान.,Transphobia
मुझे &quot;अर्ध-सामान्य&quot; वाक्यांश पसंद है 😁,Transphobia
कोई सम्मान नहीं,Homophobia
"नमस्ते, आप एक &quot;लड़की&quot; नहीं हैं, है ना?",Homophobia
क्योंकि आप ट्रांसजेंडर बन जाएंगे,Transphobia
"आह, ठीक है, गज़बू को धोखा दे रहा हूँ।",Homophobia
"चुटकुलों की कोई कमी नहीं है, एक छड़ी से लाखों बन सकते हैं",Transphobia
हमने उनसे बात की,Transphobia
मेरे गांव में एक सड़क है,Transphobia
यह प्रकृति के नियमों के विरुद्ध है और कुछ हद तक शक्तिहीन है।,Transphobia
अंतर्लैंगिक मुझ पर हमला करते हैं।,Transphobia
n मूवी जब प्यार किया तो डरना किया..करण जौहर को ये सीखना चाहिए..कमीने..,Homophobia
एक पाउंड के लिए कोई आदमी इतना नीचे क्यों गिर सकता है?,Transphobia
"आप अकेले समलैंगिक नहीं हैं, आप यहां पटना में मेरे घर के पास रहते हैं।",Homophobia
@यूके बंजाओ। इसे किसने रोका?,Transphobia
"लिंग परिवर्तन का अनुभव करने वाले सभी लोग सिनेमा की दुनिया में चले गए, जहां उन्होंने खुद को स्वीकार किया?",Transphobia
गौरव बिल्कुल बिना पहचाने पहुंचे।,Transphobia
ये सभी मानसिक रोगों से ग्रस्त हैं और इनसे कोई प्रेरणा नहीं ले सकता।,Transphobia
@iaaahoooo...हाँ सर...मैंने नहीं कहा...यह विषय से हटकर है...लेकिन यह टिकटॉकर्स की आदत है,Transphobia
ये लोग प्रसिद्ध खोजकर्ता हैं... समूह के गायक को ढूंढें और लड़की गाएगी... एसबी बास्टर्ड्स एच सेल।,Transphobia
"जब समलैंगिक डॉगी स्टाइल तैयार हो जाएगा, तो यह तीव्र होगा 🤣🤣🤣",Homophobia
क्या करण जौहर समलैंगिक व्यक्ति का उदाहरण हैं?,Homophobia
उसे मानसिक बीमारी है और उसका इलाज क्लिनिक में कराना होगा।,Transphobia
गौरव और सिन्नाथ का क्या हुआ...यानी दोनों पूरी तरह इंसान बन गए. मैं आज भी इसे पचा नहीं पा रहा हूं.,Transphobia
"दोस्तों, आपने भगवान का काला कार्ड क्यों चुना? अगली बार जब आप पैदा होंगे तो न तो लड़का होगा और न ही लड़की। आप लोगों की तरह हैं.",Transphobia
"वाह, एक लड़की के आसपास रहना कितना अच्छा लगता है, आप किस बारे में बात कर रहे हैं?",Transphobia
"और चाहे तुम जियो या मरो, यह तुम्हारे भाग्य में लिखा है।",Transphobia
"अभी हमें यह नहीं पता कि किन्नर असली है या नकली और चूंकि रानी ने कहा है कि वह आशीर्वाद देगी, तो लोगों को कैसे पता चलेगा कि उन्हें भगवान से आशीर्वाद मिला है या नहीं?",Transphobia
सायशा शिंदे खतरनाक लग रही हैं,Transphobia
क्या अब तुम मेरे जैसे हो?,Transphobia
"एक लड़की का उदाहरण प्रियंका गांधी हैं. वह अपने बालों से एक लड़के जैसा दिखता है। अब तो एक नारा भी लगने लगा है &quot;मैं यूपी की लड़की हूं, लड़ने जा रही हूं।&quot;",Transphobia
"मैंने उस आदमी को थप्पड़ मारा, लेकिन मैं समलैंगिक नहीं था।",Homophobia
"यानी, काई, मोंटिरोइस",Transphobia
"हम कहते हैं, ओह, निश्चित रूप से, वह समलैंगिक है, ओह, वह एक ट्रांसजेंडर महिला है, उसने ऐसा किया है, वह थेरेपी में है...",Transphobia
"यदि आप मेरी ओर आकर्षित नहीं हैं, तो आप शादी कर सकते हैं...सचमुच! ,",Homophobia
मुझे बच्चा नहीं हो सकता.,Transphobia
"किन्नर, इंटरसेक्सुअल...शायद समलैंगिकों को यह पसंद है...थोड़ा...",Transphobia
तो मेरे पास एब्स वाली एक एसओडी गर्ल्स बैंड गांड है???,Transphobia
पैसा गरीब बच्चों को ये भावनाएँ दे सकता है।,Transphobia
"आप समलैंगिक हैं, ट्रांसजेंडर नहीं.",Transphobia
"समलैंगिक होने का मतलब है कि केवल लड़के ही लड़कों को पसंद करते हैं, या लड़कों के प्रति आकर्षित होते हैं, या अब तो समलैंगिक भी काम पर आते हैं, उन्हें कोई स्वीकार नहीं करता, भले ही वे उन्हें पसंद न करते हों, लेकिन वे अच्छे समलैंगिक हैं। इसका यही मतलब है.",Homophobia
"@अकबर अली सबसे पहले, मुझे पता है कि वे ट्रांसजेंडर हैं, दूसरे, टिप्पणियों को ध्यान से पढ़ें।",Transphobia
"नमस्ते, महिलाएं दूर क्यों रहेंगी?",Transphobia
मुझे स्तन कैसे मिल सकते हैं?,Transphobia
आप क्या देखते हैं...पैसे के लिए इंसान क्या-क्या करता है और सबसे बुरी बात तो ये है कि एक इंसान दूसरे इंसान से प्यार करता है...ये कुछ इस तरह है...,Transphobia
समलैंगिक कौन बनता है?,Homophobia
वोसोडेके हार्मोन लेता है और लड़की बन जाता है।,Transphobia
गेलॉग बहुत लोकप्रिय है,Homophobia
एलजीबी के लोग भारत से भाग रहे हैं..🤮🤮,Homophobia
लड़कियों को उस तरह क्यों जीना चाहिए जैसा भगवान ने उन्हें बनाया है?,Transphobia
जब एक लड़की मर जाती है तो एक लड़का समलैंगिक बन जाता है,Homophobia
एमिलॉन के गाल काले हैं.,Transphobia
ऐसे लोग समाज के लिए कलंक हैं और उनका बहिष्कार किया जाना चाहिए।&#39;,Transphobia
"वह समलैंगिक नहीं, ट्रांसजेंडर है।",Transphobia
"यदि यह आकर्षक नहीं है, तो कोई बात नहीं... 😜 डॉ खान 🙏",Homophobia
6 टोपियाँ,Transphobia
क्या MECO/LGTA/THA/GAI का मतलब घर पर सेक्स है?,Homophobia
@जैस्मीन पौडेल प्रकृति पुरुषों या महिलाओं को शारीरिक संवेदनाएं नहीं देती।,Transphobia
थाईलैंड में समलैंगिक जोड़ों की संख्या बढ़ रही है।,Homophobia
तुमसे शादी कौन करेगा? मुझे नहीं पता कि तुम मुझसे कहां मिले थे.,Transphobia
"हा-हा! ,",Transphobia
"लेस्बियन, समलैंगिक, द्वि, यह सिर्फ एक मजाक है",Homophobia
"सर, यह सच नहीं है, एलजीबीटी एक गिरोह की तरह हैं, उन्हें ट्रेनों में पैसे की ज़रूरत होती है, वे अपने परिवार के सामने पैसे मांगते हैं, वे बहुत गंदे काम करते हैं, वे वहां नग्न होकर घूमते हैं, क्यों? यह सच है? यह आश्चर्य की बात नहीं है कि ट्रांसजेंडर लोग इस तरह से खुद को अलग कर सकते हैं।",Transphobia
क्या ये लोग नर से मादा बनने के बाद भी बच्चे पैदा करते थे?,Transphobia
"किन्नर, हिजड़ा, छक्का भागा भागा देसी भाषा ओपी",Transphobia
"@किशोरी जी आपकी मानसिकता मूर्खतापूर्ण है...समलैंगिकता के साथ क्या हो रहा है...पुरानी मानसिकता के साथ जियो...आप विकसित नहीं हो सकते...कौन परवाह करता है...यह हर इंसान के साथ होता है, जैसे होना मेरी निजी जिंदगी है . किसी को क्यों कष्ट सहना चाहिए... और इसके बारे में सोचो भी मत... मैं शादीशुदा हूं और मेरे बच्चे हैं इसलिए मैं अब और कष्ट नहीं सहूंगी 😊",Homophobia
"क्या समलैंगिकों को मासिक धर्म होता है? ,",Homophobia
मुझे खुशी है कि ऐसा नहीं हुआ🤪🤪🤪,Transphobia
मोंटी रॉय का फ्रंट लॉग भी छोटा नहीं है।,Transphobia
किन्नर और चाका अलग-अलग हैं...,Transphobia
गेलोग आप अपने मुँह में क्या डालते हैं?,Homophobia
"हॉट समलैंगिक पुरुष तीन प्रकार के होते हैं, लेकिन उन्होंने मुझे नहीं बताया।",Homophobia
ये सब शौक का खेल है 😜😜 खान साहब ये बात कई बार कह चुके हैं.,Transphobia
"चाहे लड़का ही क्यों न हो, मुझे और लड़के नहीं चाहिए 🤣🤣🤣",Transphobia
0:40 अब बहुत सारे लोग हैं 🤣🤣🤣,Transphobia
@लोल मैन हेल एंड डेमन केस और ताइहुंग सा डे नो टू ले हिम एंड बैटमैन विंस्टन केस।,Transphobia
समलैंगिक स्वयं को एक दूसरे से अलग कर लेंगे।,Homophobia
किरण जौहर चुगलखोरों को भी ऐसा ही करना चाहिए.,Transphobia
"ग्राहक। समलैंगिक होने के दो फायदे हैं. पहला, ऑनर किलिंग नहीं होगी और दूसरा, इससे लैंगिक असंतुलन ठीक हो जाएगा.",Homophobia
यह कलियुग है,Transphobia
यह सही है।,Transphobia
आप गे क्यों हैं,Homophobia
कृपया सभी लोग जल्दी से केले काट लें 🤣🤣🤣,Transphobia
"@नेहा खन्ना का ऐप समलैंगिक है, यह क्या करता है?",Homophobia
यह सही है।,Transphobia
क्या आपने हेंगेरा दूध खरीदा है?,Transphobia
"@संदीप कुमार उसका कोई भाई नहीं है, वह समलैंगिक नहीं है। इस तरह वह अपना मेकअप करती हैं.",Transphobia
क्या ससुर जी को समझ आया कि पीएम मोदी ने यशोदा बेन को क्यों रिहा किया?,Homophobia
अपने आखिरी पलों में उन्हें एहसास हुआ कि वह भी कभी पुरुष थीं। लेकिन फिर भी ये सब साबित हो चुका है.,Transphobia
"यार, अगर मैं सर्जरी के बाद गर्भवती हो जाऊं तो क्या होगा? लेकिन सवाल यह है कि क्या आप सही महिला हैं? आख़िरकार, आप अपनी इच्छानुसार दिख सकती हैं और मेकअप लगा सकती हैं, लेकिन आप बच्चे पैदा करने में सक्षम नहीं होंगी।",Transphobia
???आखिरी लड़का मुझ पर हंस रहा था,Transphobia
एडम ज़म्पा और मार्कस स्टोइनिस,Homophobia
जमीन में गोली मारो,Transphobia
फिर गौरी बनो और फिर से PSND करो।,Transphobia
एक और श्रेणी है. मैं एक टिकटॉकर हूं.,Transphobia
क्या टिक टॉक वाले का लिंग अलग होगा?,Homophobia
🙄🙄🙄🙄🙄🙄 हम पृथ्वी पर क्या देखते हैं?,Transphobia
गवार या पुआड के लोग समलैंगिकों को किन्नर समुदाय कहते हैं।,Transphobia
कम से कम थोड़ा सा,Homophobia
भारतीय रेलवे पर &quot;समलैंगिक&quot; खोजें 🤔😉,Transphobia
बिना मेकअप के ये लोग बिल्कुल नवयुवक लग रहे थे.,Transphobia
मैं समझता हूं कि आजकल लड़कियां कैसा महसूस करती हैं: वे सभी समलैंगिक हैं।,Homophobia
"नहीं, चलो सर्जरी करते हैं और किन्नर बन जाते हैं...???🤣😋 जब आप प्रकृति से लड़ते हैं तो यही होता है...😋",Transphobia
"ठीक है, चलो बहनें बनें।",Transphobia
अगले कुछ दिनों में करण जौहर के नाम की घोषणा कर दी जाएगी.,Homophobia
मलिक काफ़ूर भी एक किन्नर था।,Homophobia
एंड्रोजेनस को साधारण भाषा में हेलकोड भी कहा जाता है।,Transphobia
आपने फैज़ और रियास नाम क्यों जोड़ा?,Transphobia
"@पुतिन इससे क्या हो रहा है? तेरे दिल में ऐसा कोई अजीज नहीं, मैं कैसे यकीन करूँ? समलैंगिकों और समलैंगिकों के लिए चेक क्ले अस्पताल में, उनका हार्मोनल संतुलन वास्तविक लॉग से अलग है... जीवविज्ञान ने इसे साबित कर दिया है।",Homophobia
@बबली ठाकुर आपको लड़कियों को डिज़ाइन करना क्यों पसंद है?,Transphobia
"भाई, उसके प्राइवेट पार्ट्स को क्या हुआ? योनि, कैसे? मैं एक महिला कैसे बनूँ? ऑर्किएक्टोमी और डिम्बग्रंथि प्रत्यारोपण के बाद क्या करें? कृत्रिम या वास्तविक स्तन क्या हैं?",Transphobia
"भाई, औरत-मर्द तो हैं... किन्नर, ऐसा नहीं है, नहीं तो हेमल तुरंत आ जाता।",Transphobia
"एक लड़का होने के लिए, आपको अनुशासन पर बहुत अधिक निर्भर रहना होगा।",Homophobia
मुझे लगता है कि हमारे कुछ महानतम नेता समलैंगिक और लेस्बियन रहे हैं।,Transphobia
"गुरुजी, यहाँ हम उभयलिंगीपन को शौक कहते हैं। 😊 स्पष्टीकरण बहुत विस्तृत था।",Transphobia
हमें बातामिडज़ी जाना था। काफी बातचीत के बाद मैं दुनिया की सबसे बड़ी ट्रेन बाटामगे गया।,Transphobia
"वे मानव थे, तब यह सामान्य था, अब वे इतने खतरनाक दिखते हैं, बस इतना ही, इसलिए कृपया इस आदमी में जीन प्रत्यारोपित करें, आप बीके पर इतने क्रोधित क्यों हैं?",Transphobia
आयुष अंश समलैंगिक है,Homophobia
"न्यूज़विल! ,",Transphobia
स्वप्नल शिंदे कहां लग रही हैं इतनी खूबसूरत? महिलाओं पर लगे प्रतिबंधों को बदलने के लिए किसके पास पैसा है? क्या ऐसा 100 साल पहले हुआ था? उसका जन्म क्यों हुआ? वे कहते हैं कि भगवान ने यह किया। भूल करना,Homophobia
क्या आप समलैंगिकता में रुचि रखते हैं?,Homophobia
मेरे स्कूल में बहुत सारे लड़के हैं,Transphobia
"हाँ, मानसिक विकार, हा, चुटियापा हा",Transphobia
"ट्रांसजेंडर - फैसू की पूर्व, रियास???",Transphobia
मुझे नहीं लगता... वह मानसिक रूप से बीमार है... या बिल्कुल भी नहीं।,Transphobia
"क्या आप समलैंगिक हैं ,",Homophobia
@प्रियांशु कश्यप क्योंकि मुसलमान अपने समुदाय में समलैंगिकता को कभी स्वीकार नहीं करेंगे... अन्यथा मैं सभी धर्मों का सम्मान करता हूं 🙏😠,Homophobia
क्या यहाँ कोई समलैंगिक हैं😀😀,Homophobia
"यदि आपको यह आकर्षक नहीं लगता, तो आपको पता चल जाएगा कि यह एक गलती है। ये बयान बिल्कुल हास्यास्पद था",Homophobia
ऐसा लगता है कि उसे लड़की बनना पसंद है,Transphobia
आनंद लेना।,Transphobia
आज हम कितने विविध हैं हाहा 🤔🤔🤔,Transphobia
क्या आप समलैंगिक हैं :-) दोस्त अब दोस्त नहीं रहे???,Homophobia
उन्होंने कहा कि अट्रैक्टिन एक गड़बड़ है क्योंकि यह नया है...,Homophobia
क्या पीएम मोदी भी समलैंगिक हैं?,Transphobia
"1:06 तो सर, क्या इसका मतलब यह है कि समलैंगिक बुरे होते हैं?",Homophobia
बिक्री लड़कों से लड़कियों तक होती है,Transphobia
"जोखर, जैसी आपकी इच्छा। मैं। सारक खान.",Transphobia
मुझे &quot;अर्ध-सामान्य&quot; शब्द पसंद है,Transphobia
मैं सम्मान नहीं करता,Homophobia
"अलविदा, क्या तुम &quot;उसकी&quot; नहीं हो?",Homophobia
"ब्रिटिश कोलंबिया, आप सभी को ट्रांसजेंडर बनाने जा रहे हैं।",Transphobia
"हे भगवान, यह कैसा विश्वासघात है",Homophobia
"चुटकुलों की कोई कमी नहीं है, लाइन पर $100,000",Transphobia
हमने उनसे बात की,Transphobia
मेरे गांव में एक सड़क है,Transphobia
यह प्रकृति के नियमों के विरुद्ध है और किसी तरह शक्तिहीन है।,Transphobia
इंटरसेक्सुअल मेरे पास आएंगे.,Transphobia
एन मूवी जब प्यार किया तो डरना किया..करण जौहर को ये जरूर सीखना चाहिए..कमीने।,Homophobia
एक पाउंड के लिए कोई इतना नीचे क्यों गिरेगा?,Transphobia
"आप अकेले समलैंगिक नहीं हैं, आप यहां पटना में मेरे घर के पास रहते हैं।",Homophobia
यह @UK होगा. इसे किसने रोका?,Transphobia
लिंग परिवर्तन से जुड़े तमाम लोग फिल्मी दुनिया में आए और उन्हें अपने लिए पहचान कहां से मिली?,Transphobia
गौरव बिल्कुल बिना पहचाने पहुंचे।,Transphobia
ये सभी मानसिक रोगों से ग्रस्त हैं और इनसे कोई प्रेरणा नहीं ले सकता।,Transphobia
"@iaaahoooo...हाँ, शिक्षक ने इस विषय का उल्लेख नहीं किया...लेकिन टिकटॉकर्स की यह आदत है",Transphobia
ये सभी मशहूर हस्तियां बकवास हैं... गाने के लिए एक बैंड ढूंढें और लड़कियां गाएंगी... एसबी बास्टर्ड्स एच सेल।,Transphobia
यह तब और भी तीव्र हो जाता है जब एक समलैंगिक व्यक्ति को कुत्ते शैली में चोदा जाता है 🤣🤣🤣,Homophobia
क्या करण जौहर समलैंगिक का उदाहरण हैं?,Homophobia
उसे मानसिक बीमारी है और उसका इलाज क्लिनिक में कराना होगा।,Transphobia
गौरव और सीनेट के साथ क्या हुआ कि वे दोनों पुरुष बन गए। मैं इसे अभी तक पूरी तरह से पचा नहीं पाया हूं।,Transphobia
आपने भगवान का काला कार्ड क्यों लिया? अगले जन्म में आपके पास न तो पुरुष होगा और न ही महिला। आप एक इंसान की तरह हैं.,Transphobia
"वाह, मुझे इस लड़की के साथ बहुत मज़ा आया, आप क्या बात कर रहे हैं?",Transphobia
"और उनके भाग्य में यही लिखा है कि वे जियें या मरें, वे मरेंगे।",Transphobia
"अब हमें यह नहीं पता कि किन्नर असली है या नकली क्योंकि रानी ने कहा था कि वह आशीर्वाद देगी, तो लोगों को कैसे पता चलेगा कि उन पर भगवान की कृपा है या नहीं?",Transphobia
सायशा शिंदे खतरनाक लग रही हैं,Transphobia
क्या अब तुम मेरे जैसे हो?,Transphobia
"प्रियंका गांधी टॉम गर्ल का उदाहरण हैं. अपने बालों से भी वह एक लड़के जैसा दिखता है। यूपी में अब &#39;मैं लड़की हूं, लड़ने वाली ताकत हूं&#39; का नारा जोर पकड़ रहा है.",Transphobia
"मैंने उस आदमी को थप्पड़ मारा, लेकिन मैं समलैंगिक नहीं था।",Homophobia
मोंटी रॉय समलैंगिक क्यों है?,Transphobia
"हम जानते हैं कि यह सिर्फ एक समलैंगिक पुरुष है, आज यह एक ट्रांसजेंडर महिला है... वह चिकित्सा में है...",Transphobia
"भले ही यह आकर्षण न हो, विवाह... वास्तविक है!!!",Homophobia
बच्चे पैदा करना असंभव है.,Transphobia
"किन्नर, अंतरलैंगिक...समलैंगिक भी ऐसे हो सकते हैं...बस कुछ ही...",Transphobia
तो मेरे पास बॉडी एब्स वाली एक लड़की समूह एसओडी गांड है???,Transphobia
पैसा गरीब बच्चों को ये भावनाएँ दे सकता है।,Transphobia
"आप समलैंगिक हैं, ट्रांसजेंडर नहीं.",Transphobia
"गे का मतलब सिर्फ लड़कों को ही लड़के पसंद आते हैं, वे लड़कों की ओर आकर्षित होते हैं, या अब समलैंगिक भी इसका प्रयोग करने लगे हैं, उन्हें कोई स्वीकार नहीं करता, वे अच्छे समलैंगिक हैं भले ही उन्हें यह पसंद न हो।",Homophobia
"@अकबर अली सबसे पहले, मुझे पता है कि वे ट्रांसजेंडर हैं, दूसरे, टिप्पणियों को ध्यान से पढ़ें।",Transphobia
