text,category
कुत्रे आणि मांजरी ठीक आहेत. चुटिया बाजार,Homophobia
पोलिस इथे आहेत आणि तुम्हाला पाहत आहेत 😂😂😂😂,Transphobia
यात कसले सर्वोत्तम भावना आहे का??,Transphobia
प्रेम केले तर मित्र आणि भाऊ. शरीराची भूक भागवायची असेल तर दुसरा मार्ग होता. या विकृतीचा उद्देश काय आणि संस्कृती बुडवण्यामागचा हेतू काय? तुम्ही भारतात का यावे?,Homophobia
कुटे नेऊन ठेवली यानी ऐकल भेडवे साले,Homophobia
हेराला मुले दिसत नाहीत,Transphobia
तुमचा सुहाग रात्रीचा विडिओपण गेला लोकांचे डोळे तूर उगदील😂😂,Transphobia
चेरे से तो मर्द.रागता है नही है अरे गे है,Homophobia
आशा मॅडम तुम्ही एक मुस्लिम मलाच पण असा निकाह करावा.,Transphobia
एक मायकाची गांड मला आता,Homophobia
"बातम्या लोकांनी दाखवू नयेत, समाजात गलिच्छ संदेश वाहत आहेत, हे एडबोकाचे बट्टे आहेत.",Homophobia
राजा डाला राजा चुकचा विक्री,Homophobia
प्रेम संसार करण सागर टिक आहे. पण असा चालु राहिल ताल पिडी काशी वडनार. निसर्गाचा नियम च विरुध अहे तो सागर. बाकितुम्हीहा.,Transphobia
चुकलेला असेल,Transphobia
या बंधू रेशमाची इच्छा त्या मुलांसाठी मागच्या दाराने रात्रीची नोकरी बनू दे. 😂😂,Transphobia
तिथलं नवं आयुष्य उध्वस्त करण्यासाठी त्याला पुण्यात का यावं लागलं?,Homophobia
येडियारहडियाची जमात अहे की…,Homophobia
"अरे देवा ने नवीन ट्रेंड सुरु केला आहे, तिला यावेळी मुलं होऊ शकतील का? ते टेस्ट ट्यूब बेबी तयार करू शकणार नाहीत. बाळू चालंग गांडवाले रे भाई, लहान मुलांनो, सावध राहा आणि निसर्गाच्या विरोधात जाऊ नका. तरुणांना धोका असतो.",Transphobia
काय अहे ये... प्रेग्नंट कॉंग होनार...,Homophobia
अबे कैके वेगडे काही बी.,Homophobia
उद्या मी माझ्या गावी जाऊन अंगाला हळद लावेन 😀😀,Transphobia
अशा उद्योगपतींना मानसिक रुग्णालयात दाखल करावे.,Homophobia
तुमचा मुलगा समलिंगी दिसतो,Homophobia
"गोंधळ म्हणजे फसवणूक, मग आपण काय करावे?",Homophobia
सागरे चक्के अहेत,Transphobia
"ग्रहाचा सामाजिक, बौद्धिक आणि नैतिक विनाश जवळ आला आहे आणि आपण सर्व एक दिवस मरणार आहोत 🙄😶",Homophobia
हत्याकांडानंतर काय झाले?,Homophobia
प्रसारमाध्यमांनी छायाची गुंडची जाहिरात करण्याची गरज का आहे?,Homophobia
तू पण गांड मारिएला जा तियांचा माडीर,Homophobia
शस्त्रक्रिया नवत्या तेवा...काय करयच लोक....,Transphobia
तू माळुन जा,Homophobia
आजच्या बेरोजगार तरुणांसाठी हा एक वेक अप कॉल म्हणून घेऊ. कारण मुलींच्या अपेक्षा कमी नसतात. चला तरूणांनी उभे राहून सरकारला त्यांच्या हक्काच्या रोजगारापासून कधी वंचित ठेवणार असा प्रश्न विचारूया.,Transphobia
लिंग परांथु यांचि मनशिका असि काशी असेते,Homophobia
"आम्ही निसर्गाच्या विरोधात जात नाही, निसर्गाने दिलेल्या नियमांचा आम्ही आदर करतो.... जर असे असेल तर माणुसकीची पिढी कधी निर्माण होणार?... आम्ही त्यांचाही आदर करतो... मासू. मी ट्रान्सजेंडर आहे..पण याचा अर्थ निसर्गाचे नियम बदलणे असा नाही...समाजात काय चालले आहे🤨🤨🤨🤨🤨",Transphobia
टाळ्या वाजवत फिरणारे हिजडे,Transphobia
"अरे, गप्प बस",Transphobia
अट्टा गॅस धुनी बंदि राबदिया कुप नराइकू अहे दोहे जन,Homophobia
अब तलवार म्यां जायेगी या एक दुसरसे तकरेगी,Homophobia
भावा पोरगी भेटत नाही महणून तर करत नाहीस ना!!!,Transphobia
तुमचे घरचे काम संपले आहे की मुलगा किंवा मुलगी आहे?,Transphobia
"ही, चुटिया गिरी अहे",Homophobia
नमस्कार फरतुगिरी बँड कुला अनी बोसादित्यना बॉर्डर वर पासवा,Homophobia
रोकसत्ता निसर्गाने स्त्री-पुरुष का निर्माण केले?समलैंगिकांनीही असेच केले असते. कृपया तुमचा आजार बरा करा. आता परंपरेला तोड द्या.,Homophobia
लग्नात आई मुलाला भेटली नाही तर चुटियाप्पा निव्वळ हे देखील होऊ शकते,Transphobia
यारा पोलगा हवा किनको 😂😂😂,Transphobia
तो तिला लगेच बाथरूममध्ये घेऊन गेला आणि गाण्याची इच्छा झाली.,Homophobia
निसर्गाच्या विरोधात जाऊन असे काही केले तरी काय परिणाम होण्याची वाट पाहत आहे...,Homophobia
"ही समलैंगिक प्रणाली म्हणजे पुरुष एकमेकांशी लैंगिक संबंध ठेवू शकतात अशी कल्पना आहे... हे निसर्गात अस्तित्वात नाही, प्राणी शुद्ध समलैंगिक नाहीत... मानव त्यांच्या मनाचा वापर कसा करतात?",Homophobia
"नियमांविरुद्ध कृती करणे अधिक बुद्धिमान खून आहे, मग जा आणि हिरव्या देशात राहा, आमच्या भारताशी गोंधळ करू नका.",Homophobia
समान करक कुप देखणा अहे एक मृण्शी लागुना केरा अस्ता ताल ती भाग्यवान अस्ति,Homophobia
बाबासाहेब च काय हयात भाबानी अस दिझल अस ताल लो आजून औगद केल्लर आस्ता.,Transphobia
"निव्वळ थट्टा...ज्या देवाने सर्व काही निर्माण केले त्याने स्त्री-पुरुष कोणत्या उद्देशाने निर्माण केले?निसर्गाच्या नियमाविरुद्ध गेलात तर निसर्ग तुमचा बदला घेईल, नैसर्गिक आपत्ती विनाकारण घडत नाही, नैसर्गिक गोष्टी नैसर्गिकरित्या घडतात. आणि त्यात निष्पाप लोकांचा मृत्यू होतो.",Homophobia
समाज चूल गेला,Transphobia
काय बोलावे हेच कळत नाही आपन भरत राहतो एवढी सुंदर संस्कृती आपली आणि काय ते?,Homophobia
हनिमून नंतो पोलगा होइल की पोलगी... शेमारे आहे हा... बायर छैया देशत कैचनी बोलात..💩 ...च 👨‍❤️‍💋‍👨मजनू जोडी,Homophobia
"बेहेंचो. हे बॉसचे आत्मे आहेत, निसर्ग अशा जातींना जन्म देत नाही, फक्त पुरुष आणि स्त्रिया जन्म देतात. हे बॉस दिवारे स्वतः वेडे आहेत आणि त्यांच्या वेडेपणाचे जाहीर समर्थन करून जगाला वेड लावत आहेत.",Homophobia
"बिटरस्क्विड 😃 भाऊ कडक.... अता हे बिनभोकाचे, उड्या प्रवाचन करतील.... हा बिनभोकाचा समाज सुधारणार म्हणे 😃",Transphobia
तो सागरा बालोबा अहे पण तुमची पुडाची पिडी कुटून होनाल जी स्त्रिया कडूं बेट्टा ते कुटून देनार.,Transphobia
"जर कोणी तुम्हाला मुलगी द्यायला तयार असेल तर काय, नाही, आता तुम्हाला तिसऱ्या व्यक्तीशी लग्न करण्याची गरज आहे",Transphobia
"007, अशा समस्यांचे समर्थन करण्याऐवजी, कृपया त्यांना या देशातून हाकलून देण्याचा विचार करा.",Homophobia
आहाहा. चक्क वेत्रा राव 😂😂😂😂,Homophobia
तुमच्यापैकी नवरा कोण आणि बायको कोण?🤣🤣👍👍👍👍😂,Homophobia
ते खरे आहे,Homophobia
"नवरा कोन एन बायको कोन, कोन कोनाचियेत घरनार, पोरा काशी कडुनर, हा सागरीप्रश्नमपेक्षा किपशे गंभीर प्रशना अर्हेत बलातिल तरुणान पुडे, त्या लाबा. हे आसूल टिप्पणी ची उपयोगाचे.",Homophobia
काय पागल पुन आहे राव,Homophobia
"आम्ही त्याच्याकडे एक नजर टाकली आणि म्हणालो की हा बायल आहे जो माव्हरियाची भूमिका करतो, आता आम्हाला जे माहित आहे ते आश्चर्यकारक आहे 😄",Homophobia
कराहा किट्टी मुलुकू पण लव्हरेह अपुर्या संस्कृती संपत चारली अहे,Homophobia
काय आहे आणि काय होनार पुडी,Homophobia
तुला काय पोलगी मिरारी नस्त का ली इफडा रिस्क गेटरी तू.,Transphobia
मा डा लाडला बिगड गेला,Homophobia
"काय निवडले होते, भावांनी काय करावे, एक मुलगा भेटणे कठीण आहे",Transphobia
चक्क्याशी लग्न केले...,Transphobia
"कमी मुली असण्यासारखे काही नाही. सक्षम व्हा आणि लग्न करा. जीवनाचा नियम असा आहे की जिथे मध आहे तिथे मासे आहेत. मुलींच्या अपेक्षा वाढल्या आहेत आणि मुले सुंदर मुलींच्या शोधात आहेत. या बाळाला डोक्यावर ठेवू नका. तो अशिक्षित, बेरोजगार, अपरिपक्व, गरीब आहे आणि समाजाचे कटू सत्य हे आहे की गरीबांना किंमत नाही. बाळ श्रीमंत असता तर त्याला मुलगी भेटली असती. त्यामुळे मुली नाहीत असे म्हणण्यात काही अर्थ नाही. हे फक्त एका मंत्राने शक्य आहे.",Transphobia
"बाळू सपनाच्या प्रेमात पडतो, त्याला फक्त फुकट पैसे मिळतात आणि मुलगी देत नाही, पण आयुष्यात पुढे काय होणार, देवाने त्याची गाडी बनवली तर समाज काय म्हणेल? त्याला पर्वा नाही, तो देत नाही काहीही दूर.",Transphobia
"असे घडत नाही की निवासस्थानाने मुलाच्या किंवा तिच्या दत्तक पालकांशी साम्य असलेल्या नैसर्गिक प्रवृत्तीचा धोका टाळला पाहिजे. समलैंगिकता ही उपजत आहे. अनुकरणातून कोणीही समलैंगिक होत नाही, असा निष्कर्ष मानसोपचारतज्ज्ञांनी काढला आहे.",Homophobia
काय दिवस आहे,Homophobia
व्वा बलिकी....माला अता गांड..😂😂😂,Homophobia
काय रडतय्त देवा...काय चले हे वाचाव याना...🤔🤔🤔🤔🤔🤔येडे कच्छे,Homophobia
तसेच या पत्रकाराला चकियाशी लग्न करायला सांगा.,Transphobia
काय लाओ...😔😔,Transphobia
तुझ्या ब्रा मध्ये ब्रा घालून बसा 😢😂😂😂,Homophobia
मायरा अट्टा हे के नबीन कोनरा टोकनार अट्टा के पीएन रव हेच बक्की हॉट रव बागायचे,Homophobia
"आदित्य परब अरे मित्रा, कुत्र्यांना सुद्धा कुत्रे आवडतात, बाबा, जरा विचार करा, प्रत्येकाने पुरुषाशी आणि स्त्रीने स्त्रीशी लग्न केले तर काय होईल?",Homophobia
पूर्ण मूर्खपणा,Transphobia
तो सागर के चार अहे आरजकर….,Transphobia
"तर, ट्रान्स महिलांनी लग्न करू नये असे तुम्हाला वाटते का?",Transphobia
मी आधीच नमूद केले आहे की मावरा म्हणजे छघन वाट नाही.,Homophobia
याना लाभ हो शक्तीत का,Transphobia
हा पुन किनाह असेल,Transphobia
जीएसटी नंतर भारतात काय झालं... मोदीजी.. विकासाच्या नावाखाली काय चाललंय भाऊ.. बॉब.. 😐,Transphobia
त्याऐवजी तो संन्यासी राहून एक मूल दत्तक घेईल.,Transphobia
काय पण तो विचार नाही वातथ का..मी कुणाचा स्वातंत्र्य चा विरोध मधे नाही पण...त्या आई बाप ला बहिणीला लोकांचे तूमने ऐकावे लागतील त्यचा काय...देवा ने नारी आनी नार बनवले..मग त्यलाहित आहे ना..काय आहे नाकी.आशी लोक हनी मून ला जौन गोट्या गेलनार का.पतंग उडवनार...,Homophobia
कलियुगात यांचि राजा येनार,Transphobia
चादरमोडा येथे बीसी लव्हचा पर्व डे साजरा केला जातो,Transphobia
चीनचे टॉप आणि भारताचे टॉप डिस्टॉय,Homophobia
"अहो आधुनिक गरम आह, वेरेणूसार वैरा, पाहीजे, आधुनिक युगात्र, आधुनिक पण बलोबर नाय. हा, फरतुपान गरचापन, आह. Itka pn आधुनिक houu naye. हा अतिलेक आहे आधुनिक पण चा",Homophobia
दोन्ही बाजूंनी 6 लोक असतील तर कोणावर हल्ला करणार?,Homophobia
भारताला तोडण्याचा दुरापास्त प्रयत्न,Homophobia
हा गुण अहे,Homophobia
बाजूला दिसलेल्या महाराजांनीही दाढी मुंडवली आहे आणि येत्या काही दिवसांत लग्न करण्याचा त्यांचा विचार आहे.,Transphobia
लग्नात मुलगी भेटली नाही तर गरीब माणूस काय करेल 😂😂😂😂,Transphobia
किती बेरोजगरी झाली आहे.... आत्ता पोरा हिजड्यांशी लग्न करू लागली... पोरीभेटना कुठे झाली राव😭😭😭,Transphobia
मारा एमजी गुंड अट्टा एकुमकांची... गपागपू...,Homophobia
हिजडा हिजडा Ast,Transphobia
अट्टा कल युग की पायरा मिरेल की महित,Homophobia
मी 4 दिवसांपासून गाडी चालवत आहे आणि हा कार्य क्रम अयशस्वी झाला... 100%,Transphobia
377 राग जरा हे पुरीसती विचार पणहा रक्षण हे.. पण जाला विचार केला जेवा तुमची आमची मुळे मोती होतीर तेना तो काही करत नाही असेल.. आनी ऍप मुल ही अस्ली अनैसर्गिक हालचाली कळेला लगतिल तेवा....,Homophobia
"लोक वाट पाहत होते... 1) राम मंदिर, 2) उच्च किंमत, 3) 3 तलाक, 4) समान नागरिकत्व, 5) 2 मुले इ. -विभाग #377 😜😆",Homophobia
"जर तुम्ही तृतीय लिंगाच्या व्यक्तीशी लग्न केले असेल, तर तुमचे नाव देखील तृतीय लिंगाचे असणे आवश्यक आहे (उदाहरणार्थ, सपना-सपना).",Transphobia
काय लाज शरम आहेत की नाही बाई मानुस कलते की नाही,Transphobia
"सी बेंचोड. या देशात आधीच बांगुस, बिमटे आणि लांडे कमी आहेत का? बरं, हे इथेही आहे.",Homophobia
देवाने स्त्री-पुरुषांना लढण्यासाठी निर्माण केले,Homophobia
तो समलिंगी आहे,Homophobia
जाओ दांडिया खेलो माझे करो अबाद रहो,Homophobia
प्रत्येकजण समजेल की तो समलिंगी आहे... समजू नका की ते समजत नाही.,Homophobia
अहो खेळ आसा वाटे की कोरोना ची ४ थी रात आरी आहे.. आता जग लौका संपनार.,Transphobia
एकुमेकांची ओरुक काशी करुण देत कोन नवरा कोन बायको,Homophobia
या देशात काय होणार?,Homophobia
काही दिवसात जग बुडेल,Homophobia
"आतापर्यंत गोष्टी चांगल्या चालल्या आहेत, पण पुढील कार्यक्रमाचे काय?",Transphobia
की कृणाल पोळी मिलेतो,Transphobia
"@yuvarajpatil9951 पाटील प्राणी असे काही करत नाहीत, पण हे तर निसर्गाच्या विरोधात आहे.",Homophobia
आता कसं झोपणार आहेस?,Transphobia
पुधाच्या पिठीला आज चुकीचा संदेश मिलाला असे लोक या समाजाचा हिसा नाही कोर्टाचा निर्णय १००% चुकीचा आहे आता आला कोण आणि कसा होना,Homophobia
पोलिच बेतन न्ये आणि ताली काय करीन,Transphobia
"सत्य काहीही असो, लोकांचा असा अपमान करून काय साध्य होते? 🤦‍♀️",Homophobia
निसर्ग नियमाच्या विरोधात जाणे योग्य नाही!,Homophobia
अरे येडझव्यानो ज्या भूताची लाज वाटायला पाहीजे त्या भूत अभिमानाने काय गायन,Homophobia
"त्याला सॅनला पाठव. संघशक्ती, गे, गे 😂😂 रमेल तिथे 😂😂",Homophobia
हा येडझावा पण अहे😂,Homophobia
"@ninad582 अगोदर स्वताचा विचार केला परिवर्तन आना नंतर दुसारियारा सिकवा, विदेश केले ताल सर्व जन राहतात, तें आसा तुमचा सारका फरतु विचार करत नाही. आनी तुमचा सारकी लोक महानजे देशावर भोजा अहे.. तुमचा हाकलायला पाहीजे.. ते तुमचा करेल.. मानुस मनुं जन्मरा यायची तुमची रायकी नाही.. तुमचा सारकिया विचारांचा लोखन रबा अपरा देश मग राहातोई... 😡",Homophobia
बाळू चे दिवस चंगले जातिल पीएन रात्री च काय😂,Transphobia
एकमेकाचा भूमी गालून गंडित,Homophobia
दोघ झाटू आहेत प्रसिद्ध होयला करतायेत,Transphobia
यारा प्रेम नाही मानता तरीही लैंगिक आकर्षण अहे,Homophobia
"याचे परिणाम नंतर जाणवतील, पण एक संपूर्ण पिढी उद्ध्वस्त करणारा निर्णय सर्वोच्च न्यायालयाने दिला आहे.",Homophobia
त्या तर्कानुसार मुली अविवाहित राहतील...त्यांनी पण मुलीशी लग्न का करावं??,Transphobia
बाबा ते तर कर अहे पण आत्ता सुहागरात करताना कोण युद्ध आणि कोण काली अस्नर हे मुख्य परशन अहे?,Transphobia
लगुंकारनाकोना😂😂😂,Homophobia
डोळे लावा...मला वाटतं ते अनैसर्गिक आहे...कृपया कोर्टात तुमची राज्यघटना घासून घ्या...आईची बो○,Homophobia
"हा, गे",Homophobia
कृपया या एबीपी माझाला अँकर बनवा आणि तिच्या समलैंगिक विवाहाबद्दल तिची मुलाखत घेणार्‍या तृतीय श्रेणीतील वृत्तपत्रकाराला करा....कृपया एबीपी माझा लाईव्ह दाखवा...कोणीतरी या वृत्तवाहिनीवर उच्च न्यायालयात किंवा सर्वोच्च न्यायालयात जनहित याचिका दाखल करेल. ....आणि ज्या घोडीला मुळात सिंह म्हटले जायचे तिला लग्नासाठी मुलगी म्हणावे.,Homophobia
भारतात परत जाऊ नका,Homophobia
तो समलिंगी आहे का?,Homophobia
त्यांना ताणून मारले पाहिजे.,Transphobia
बार थोडा घाबरलेला आहे.,Transphobia
"भारत ही संस्कृतीची भूमी आहे, साधूपुत्रांची आणि पैगंबरांची भूमी आहे. भारत हे पवित्र स्थान आहे. प्रेम नैसर्गिक आहे. पण जर तुम्ही निसर्गाविरुद्ध प्रेम करत असाल तर ते प्रेम नसून मानसिक आजार आहे. आणि हा आजार स्वीकारणे हा देखील एक मानसिक आजार आहे.",Homophobia
"वीरने त्याला डौडले सात या चित्रपटात कास्ट केले तेव्हा हे पहिल्यांदा लक्षात आले. दुर्दैवाने, मी अजूनही माणसांना आत पाहू शकतो...",Homophobia
हैना मुरा होनाल का???अनी जरी ताल कासी होनार?,Transphobia
"टाळ्या वाजवल्या नाहीत तर राग का येत नाही, मी आयुष्यात कधीच टाळ्या वाजवल्या नाहीत, मी हे मागितले नाही, सर्व काही तुझ्या हृदयावर अवलंबून आहे, म्हणूनच मी देखणा आहे माझ्याशी कोणी लग्न का करावे? व्यापारी आणि कायमचे रहिवासी G शी लग्न का करत नाहीत? G शी लग्न केले??",Transphobia
&#39;वेदात वीर दौडले सात&#39; वरील मुलाखतीत त्यांच्या स्टाईलने मला फक्त काहीतरी चुकीचे वाटले.,Homophobia
तारक बाबा यादव्या तुझ्या पुर्जन्नी चुक केल्या त्र तू पीएन चुका कर्नार का? इतिहासात बरयाच चांगल्यागोष्टी आहेत त्यतिल फक्‍त ही गयागरी दिली का तुला..,Homophobia
गगंड मारुन हावड्या आता 😂😂,Homophobia
आता हैनाच्या मुलांचे काय होणार...,Transphobia
"कोणाचे वैयक्तिक आयुष्य आहे आणि तो निर्णय खाजगीत घ्यावा, पण हे सर्व बघून आपली पुढची पिढी, आपली मुलं काय शिकतील, म्हणून कुठलातरी कायदा केला पाहिजे, प्रत्येकाने हे केले तर संस्कृती कसली उरणार? अस्तित्वात आहे आणि कोणत्या प्रकारची संस्कृती आमच्या मुलांपर्यंत पोहोचवली जाईल.",Transphobia
सिंगल म्रा ना बायका न्स्टयल भेटत ट्र पीएन अस्ले खी उद्योगधंदे करू नका रे😂,Homophobia
तोंडावरुंग तोरा केकच दिसत,Transphobia
तो दोहेबुन 6 के अहेत आहे,Homophobia
नाही म्हटलं तरी त्याला माहीत आहे,Homophobia
"थोर स्त्रीचे नाव चुकीच्या ठिकाणी शंख, , एक , वर कोण , खाली कोण , दोन मंगळसूत्र कोण बांधणार , तीन , मुलाला कोण देणार ? , 4. दोन चाके बंद पडली तर त्याच बाजूला, गाडी कशी चालवणार? 5. जर मुले नसतील, काही चुकले तर सर्वजण तिथे थांबतील. क्षमस्व 😇😇😇😇😇",Homophobia
काय 6,Transphobia
"जर आपण ते बरोबर केले नाही तर आता मुलींची कमतरता आहे, आणि लग्नाच्या बाजारात दोन बैल असतील तर लग्न करण्यासाठी कमी लोक असतील.",Homophobia
गुंताचि मूड चुटिया गृहे,Homophobia
तुटल्याबद्दल तुम्हाला लाज वाटत नाही का?,Transphobia
बाळू आणि सपनाचे अता बिनकामाचे डॉन छोटे गलू,Transphobia
अता बाल रवडा किच्चा बोहत टाकणार का 😂😂😂😂,Transphobia
भयानक Tsuchie😝🙈,Homophobia
तुमची बुद्धी जन्मापासुन दिमी आहे का?,Homophobia
तुम्ही कधी सेक्सबद्दल विचार केला आहे का?,Transphobia
एक तुमची मराठा संस्कृत गु कायला गेरी,Homophobia
हा मूर्ख बीड जिल्ह्याचे नाव खराब करेल.,Transphobia
आता कोनावर पाऊल टाका.... 🤔🤔🤔🤔🤔,Homophobia
अबे रोडिया किटी डायव्ह्स गुंडित गार्सिन,Transphobia
तो काय चुचा गिरी,Homophobia
"@nileshkokare2121 आनी तुमच्‍या सरखे लोकस्‍वातंत्र्याचा अधिकार, च्‍या नवा खाल्‍याची जबाबदारी हिंदू संस्‍कृतीचा कर्तेव्‍दा अहे तर मग लग्न का करताई हिंदू परंपरा. हिंदू कायद्यांतर्गत समान लिंगाच्या लोकांनी लग्न करावे असे लिहिले आहे. त्यांना स्वातंत्र्य आहे आणि ते त्यांना हवे ते करू शकतात या हिंदू मिथकाशी तुम्ही का जोडता? आमची मुलं जे शिकतात ते अशा लोकांकडून प्रेरणा घेतात, कारण अशा प्रकारच्या संस्कृतीमुळे भावी पिढ्यांचे नुकसान होईल. मी एवढेच म्हणतो की हा मूर्खपणा सर्वांसोबत शेअर करा आणि थांबवा. इतकंच.",Homophobia
"आता, रोजच्या टिप्स 😅😅",Transphobia
"अरे देवा, ते काय आहे? 🤒",Transphobia
भेंचोड अमेरिका में रहकर भारत की संस्कृती भूल गई.... कलंक ह तुमही छक्के,Homophobia
"कुटुंब, चालीरीती, परंपरा यांचे काय?",Homophobia
केई डाकबुताई राव तुमही.... चुटियागिरी रावरी,Homophobia
"निव्वळ थट्टा...ज्या देवाने सर्व काही निर्माण केले त्याने स्त्री-पुरुष कोणत्या उद्देशाने निर्माण केले?निसर्गाच्या नियमाविरुद्ध गेलात तर निसर्ग तुमचा बदला घेईल, नैसर्गिक आपत्ती विनाकारण घडत नाही, नैसर्गिक गोष्टी नैसर्गिकरित्या घडतात. आणि त्यात निष्पाप लोकांचा मृत्यू होतो.",Homophobia
आता आपल्याला माहित आहे की कलियुगात पाहण्यासारखे बरेच काही होते.,Transphobia
हिंदू धर्माचा वीरधा अहे तो सुगुरा,Transphobia
माला गांड एक मेकाची,Homophobia
आयी कोन बाप कोन होनार गायले... 😂😂,Homophobia
हे आसा करुण्यपेकशा 2 किन्नर लोककणी लागुना करावे...मुने लगुन पीएन होइल आणि कोनाचे नुक्सान पीएन नाही,Transphobia
अर्थात तीही माणूस आहे,Transphobia
"भारतात हेच चालू आहे! विश्वास बसत नाही! तुमची कार कितीही सुंदर असली तरी ती बाहेर नसून गॅरेजमध्ये ठेवावी. अन्यथा, पावसाळ्याच्या दिवसात सूर्यप्रकाशामुळे तुमची गाडी गंजेल!️🇮🇳",Transphobia
"007 शी बोला, ते खरंच सेक्स का करत आहेत?",Homophobia
आजच्या आळशी लोकांनी काहीतरी सुरुवात केली,Transphobia
"त्यांना संस्कृती नाही, फक्त विकृती आहे. एक षंढ आहे",Homophobia
"नमस्कार, व्कृती अहे परिवाराचा विचार केला का",Homophobia
हिजडशी लागुन कर्नारा हिजडा,Transphobia
रस्ता एक संस्कार? ? ?,Transphobia
इडाचे बट आणि फोडयाचे नाक,Homophobia
शिवलक्ष्मी आई साहेब....विषय अवघड आहे....आता कुणाचं लग्न लागलंय...आई साहेबांची नक्कल करताय का...ते आई साहेब कुठे आहेत?..आणि हे स्वप्न कुठे आहे? सजय बाबा कुठे आणि हे बाळ कुठे?,Transphobia
प्रवाहाचा जंगली पोहूं कहिती सदिया होत नाही. थ्रिलमनुन हा प्राकार होतातो. डाळ आत्याचा भाव कलाला यतील जमिनीवार सारखा आहे. लागु संकल्पनेच सेस्ता चार अहे.,Homophobia
अनैसर्गिकता 100%%%% आहे,Transphobia
हिजुडिया रोझ फुकेच लगुना कर्टिट,Transphobia
निसर्गाच्या नियमांच्या विरुद्ध,Homophobia
संजय गोडे तुम्ही बग ताई खालून पाहू शकत नाही.,Transphobia
दोघांपैकी एक मोठी नितंब असलेली...ती पत्नी आहे आणि नवरा लहान आहे.,Homophobia
मला काय सांगायची गरज आहे..!,Homophobia
या हिजड्याला आपण कसे सामोरे जाऊ?,Transphobia
हे सर्व वाईट आहे.,Homophobia
एकमेकांची गांड माला,Homophobia
BC काय आहे का? 😂😂😂,Homophobia
प्रेम केले तर मित्र आणि भाऊ. शरीराची भूक भागवायची असेल तर दुसरा मार्ग होता. या विकृतीचा उद्देश काय आणि संस्कृती बुडवण्याचा हेतू काय? तुम्ही भारतात का यावे?,Homophobia
"@LilCaptainCupcake पहा, मी विचित्र समुदायाचाही आदर करतो. ते आपल्या संस्कृतीचा भाग आहेत. आजपर्यंत मला यात कोणतीही अडचण वाटत नाही, परंतु मला हे जाणून घ्यायचे आहे की LGBT लोकांचा आपल्या समाजावर, विशेषतः तरुण पिढीवर आणि मुलांवर नकारात्मक प्रभाव पडतो का. मी पाश्चात्य देशांमधील LGBT समुदायाकडून खूप नकारात्मकता पाहिली आहे. ड्रॅग शो हा शालेय शिक्षणाचा नियमित भाग झाला आहे. जन्मानंतर लगेचच शरीराचे लिंग घोषित करणे. ट्रान्सजेंडर लोकांना अस्वस्थ वाटते कारण ते महिलांच्या खाजगी जागेचा फायदा घेतात, महिलांच्या खेळांमध्ये भाग घेतात आणि मर्दानी वैशिष्ट्यांचा फायदा घेतात. स्त्रियांचे हक्क हिरावून घ्या आणि त्यांचा गैरफायदा घ्या. मला हे जाणून घ्यायचे आहे की ते भारतातही सामान्य होईल का. एक भारतीय नागरिक म्हणून मला प्रश्न विचारण्याचा अधिकार आहे. ही एक गंभीर समस्या आहे.",Transphobia
तू काय घालशील...का जगन्नाथ,Transphobia
"बाळू आरे हो तू प्रेम कर्तोस, पी.एन.लग्न ह्यत दोन घटक आस्तत, नवरा आनी बायको, एमजी हयात कोन बायको?कोन नवरा?रे बाबा…",Transphobia
असा माणूस जागे होणार नाही,Transphobia
पण मी आनंदाने कसे जगू?,Transphobia
"अनैसर्गिक गोष्ठीना कासे सरकार मान्यता देते?? यांचसती दसरा देश तयार केला, याना समाजमादे स्थान नाही......",Homophobia
एबीपी माझाच्या पत्रकारांनीच धार्मिक सुधारणेसाठी तृतीय पंथीय लोकांशी लग्न करावे असे नाही.,Transphobia
त्यामुळे तुम्ही त्याला &quot;मारायला&quot; मोकळे आहात,Homophobia
काय हा मुल्क पण,Homophobia
"आमची मुलं-तरुण अशी लग्नं करू लागली तर पुढची पिढी कशी जन्माला येईल, मुलं दत्तक घेतल्याशिवाय कशी भेटणार?",Transphobia
"एबीपी माझा, तुमचा आणि आमचा असा 14 मिनिटांचा वेळ का वाया घालवत आहे? अनैसर्गिक ते अनैसर्गिक... इतकंच.",Homophobia
"हिम, काय, रहजावर पडलेट, का 😂😂 काय, फर्थुगिरी, अहे",Homophobia
